,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
56626,Addictively fun,4,addictively fun,0.5106,2,positive
203096,Good game,5,good game,0.4404,2,trust
164511,Very nice,5,very nice,0.4754,2,trust
141776,Great,5,great,0.6249,2,trust
75689,Enjoying the game,4,enjoying the game,0.5267,2,trust
29825,one of the most popular game in the entire world. very interesting and exciting game.,5,one of the most popular game in the entire world very interesting and exciting game,0.8608,2,positive
243028,Really nice game,5,really nice game,0.4754,2,trust
109376,best game,5,best game,0.6369,2,trust
135117,Awesome,4,awesome,0.6249,2,trust
212484,Great time passing game,4,great time passing game,0.6249,2,anticipation
61508,Best game,5,best game,0.6369,2,trust
268155,Very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very nice game 🎮😍,5,very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very very nice game,0.5625,2,trust
148248,Nice game,5,nice game,0.4215,2,trust
758,Wow,5,wow,0.5859,2,trust
135362,"Addictive fun, had level 4000, new phone made me start over at level 1",5,addictive fun had level 4000 new phone made me start over at level 1,0.5106,2,positive
88293,good,5,good,0.4404,2,trust
81441,Good 👍 👍 👍 👍 👍,5,good,0.4404,2,trust
105844,Loving the challenges this game provides. Fun and emtertaining and quite addictive.,5,loving the challenges this game provides fun and emtertaining and quite addictive,0.8176,2,positive
42403,Super,5,super,0.5994,2,trust
24390,Nicely this game is cool,5,nicely this game is cool,0.6369,2,positive
296458,Nice game,3,nice game,0.4215,2,trust
62640,Good time pass,5,good time pass,0.4404,2,anticipation
71407,Love this game,5,love this game,0.6369,2,positive
220135,This is very nice game,5,this is very nice game,0.4754,2,trust
287502,Good Good,3,good good,0.7003,2,trust
295617,This is one of the best game i've ever encountered.,5,this is one of the best game ive ever encountered,0.6369,2,trust
241410,I love this game it's so addicting Than you so much for designing it.,5,i love this game its so addicting than you so much for designing it,0.6369,2,positive
165704,My ultime favorite,5,my ultime favorite,0.4588,2,trust
133965,Beware - Spyware run by Chinese Communist Party. Forced ads that report you recieved a gift but in reality they lock you out of control of your phone and implant Chinese eyes.,1,beware spyware run by chinese communist party forced ads that report you recieved a gift but in reality they lock you out of control of your phone and implant chinese eyes,0.2023,2,negative
189174,Love it,5,love it,0.6369,2,positive
17106,Nice game,4,nice game,0.4215,2,trust
132880,Challenging,4,challenging,0.1531,2,trust
122820,Good game I like playing and achieving many tipe of gifts. my best game it is,5,good game i like playing and achieving many tipe of gifts my best game it is,0.886,2,trust
38130,Best crush game ever seen,5,best crush game ever seen,0.5574,2,trust
195873,nice,4,nice,0.4215,2,trust
188320,Nice,5,nice,0.4215,2,trust
107075,Very nice game,5,very nice game,0.4754,2,trust
179577,Good,5,good,0.4404,2,trust
212375,Super gameplay,4,super gameplay,0.5994,2,trust
116290,Best 👍 game,4,best game,0.6369,2,trust
233277,Nice game candy crush game enjoy passing time,5,nice game candy crush game enjoy passing time,0.6597,2,anticipation
182975,Super,5,super,0.5994,2,trust
190507,"Pure joy, but replace pure with purevand joy with cum",5,pure joy but replace pure with purevand joy with cum,0.8225,2,positive
172555,Love you game,4,love you game,0.6369,2,positive
126208,Perfect,5,perfect,0.5719,2,trust
67965,Love it,5,love it,0.6369,2,positive
288631,Challenge,5,challenge,0.0772,2,negative
299490,Good 👍,4,good,0.4404,2,trust
207600,Good game,5,good game,0.4404,2,trust
190372,Best,5,best,0.6369,2,trust
93193,Great GAME,5,great game,0.6249,2,trust
300209,Very addictive and challenging great time,5,very addictive and challenging great time,0.7152,2,anticipation
93831,"The game is totally satisfying . when I play the game Then when I listen to the song that is in the game, I do all the work that we do all day and then when I play the game, I feel like the fatigue is gone a little bit and I am getting a little relief.So I thank the leader of Candy Crush Saga Company for making such a beautiful game for us . And I want to tell the company that if the song is a little more satellite, it would be great.",5,the game is totally satisfying when i play the game then when i listen to the song that is in the game i do all the work that we do all day and then when i play the game i feel like the fatigue is gone a little bit and i am getting a little reliefso i thank the leader of candy crush saga company for making such a beautiful game for us and i want to tell the company that if the song is a little more satellite it would be great,0.9586,2,positive
68394,Fun Entertaining No brainer,4,fun entertaining no brainer,0.6124,2,positive
146710,Fun,5,fun,0.5106,2,positive
281354,Ok,2,ok,0.296,2,trust
218994,Good,5,good,0.4404,2,trust
155713,Superb game,4,superb game,0.6249,2,positive
244029,Great,5,great,0.6249,2,trust
232545,Plz support me 🙏,5,plz support me,0.4588,2,trust
254198,Its fun,5,its fun,0.5106,2,positive
54713,Superb play!!,5,superb play,0.7579,2,positive
80378,Very very nice,5,very very nice,0.5222,2,trust
117926,Nice game,5,nice game,0.4215,2,trust
152145,It used to be easier to win boosters for free. Now you have to buy if you wanna beat levels,3,it used to be easier to win boosters for free now you have to buy if you wanna beat levels,0.872,2,negative
81688,Great play,4,great play,0.7579,2,trust
243907,Great game!! I love it can't quit,5,great game i love it cant quit,0.8519,2,positive
206288,Its fun in the deer blind,4,its fun in the deer blind,0.1531,2,positive
154381,Love it,5,love it,0.6369,2,positive
20309,Enjoying game,5,enjoying game,0.5267,2,trust
192479,Really attractive and addicted game..,4,really attractive and addicted game,0.4927,2,trust
249432,"Fun, I love this game.",5,fun i love this game,0.8176,2,positive
240596,Vairy nice game,5,vairy nice game,0.4215,2,trust
223574,Very good,5,very good,0.4927,2,trust
198525,Nice,4,nice,0.4215,2,trust
159500,Good,5,good,0.4404,2,trust
2743,It's okay us to be fun but not any more,3,its okay us to be fun but not any more,0.3818,2,positive
223790,Nice game,1,nice game,0.4215,2,trust
30948,Rajesh kumar sah thankyou thank sharma ji 8se 6555567ho gaya gaya tha kya kya hua ye btao tum kya kya kya kya bol rahe hai ji aap aap batao kya kar rahe hai ji ap ap batao kaise pta chala hai ki mai jhut mat bola kro tum bhi so so jana ok ok ok ok bye 4gn 68by by love youtube video video video call 4456pe bat kar 44ruhe yygf6yhkya,5,rajesh kumar sah thankyou thank sharma ji 8se 6555567ho gaya gaya tha kya kya hua ye btao tum kya kya kya kya bol rahe hai ji aap aap batao kya kar rahe hai ji ap ap batao kaise pta chala hai ki mai jhut mat bola kro tum bhi so so jana ok ok ok ok bye 4gn 68by by love youtube video video video call 4456pe bat kar 44ruhe yygf6yhkya,0.9491,2,positive
107000,good,5,good,0.4404,2,trust
222680,Very good game,5,very good game,0.4927,2,trust
140419,"Fun, easy, relaxing.",5,fun easy relaxing,0.8555,2,positive
239334,Nice game impressed,5,nice game impressed,0.7096,2,trust
134738,It is getting really difficult to progress without buying additional moves / special candies,3,it is getting really difficult to progress without buying additional moves special candies,0.4535,2,positive
125999,This is my favorite game,5,this is my favorite game,0.4588,2,trust
238310,Superb game,4,superb game,0.6249,2,positive
88716,This game is good plus the all stars tournament is great also I'm competing from Minneapolis Minnesota I was in second place when they told me I qualified for the upcoming all stars tournament witch is good news and I'm having lots of fun hope y'all download and also rate and give them feedback about what needs work and also how your progress is going.,4,this game is good plus the all stars tournament is great also im competing from minneapolis minnesota i was in second place when they told me i qualified for the upcoming all stars tournament witch is good news and im having lots of fun hope yall download and also rate and give them feedback about what needs work and also how your progress is going,0.9468,2,positive
293571,Good,5,good,0.4404,2,trust
303165,good,5,good,0.4404,2,trust
15133,एमएस धोनी मेरा पसंदीदा क्रिकेटर है वो भगवान है वो ये गेम खेलते है तो मैं भी ये गेम khelunga Dhoni I love you 🥰,5,khelunga dhoni i love you,0.6369,2,positive
108819,😍 ili it's so much fun,5,ili its so much fun,0.5542,2,positive
22807,Excellent,5,excellent,0.5719,2,trust
253855,Great game,5,great game,0.6249,2,trust
123905,Good game for TP,5,good game for tp,0.4404,2,trust
174118,Very good,5,very good,0.4927,2,trust
25859,Good,5,good,0.4404,2,trust
168468,I love to play candy crush saga,5,i love to play candy crush saga,0.7184,2,positive
137500,Amazing!!,5,amazing,0.5859,2,trust
99262,It's a good game,4,its a good game,0.4404,2,trust
192044,Good game,5,good game,0.4404,2,trust
50756,Nice,3,nice,0.4215,2,trust
245958,I love this game,5,i love this game,0.6369,2,positive
225615,Will be a great and enjoyable experience if u don't run too many and Long adds. It's annoying . The game is very good.I love all of your games.,5,will be a great and enjoyable experience if u dont run too many and long adds its annoying the game is very goodi love all of your games,0.8683,2,positive
274036,Interesting but some level easy and some so hard with less moves.i have no ads in my game for rewards inspite of update version and now lives from friends are restricted to 20 only then why we accept request.the game only indulge us for long n longer time,3,interesting but some level easy and some so hard with less movesi have no ads in my game for rewards inspite of update version and now lives from friends are restricted to 20 only then why we accept requestthe game only indulge us for long n longer time,0.8833,2,positive
174756,Very good app Actually time pass,4,very good app actually time pass,0.4927,2,anticipation
205927,Best,5,best,0.6369,2,trust
83395,Good,5,good,0.4404,2,trust
98690,excellent,5,excellent,0.5719,2,trust
169288,Good,5,good,0.4404,2,trust
77932,It's good,5,its good,0.4404,2,trust
209068,Awesome,5,awesome,0.6249,2,trust
197306,Fun game to pass time,5,fun game to pass time,0.5106,2,anticipation
46788,good,5,good,0.4404,2,trust
268992,I have played this game since 2016 and I love it.,5,i have played this game since 2016 and i love it,0.765,2,positive
121384,It's great,5,its great,0.6249,2,trust
91990,🔥🔥🔥🔥🤘super game❤️❤️❤️❤️❤️❤️🎇🎇🎇🎉🎉,5,super game,0.5994,2,trust
28222,Nice,5,nice,0.4215,2,trust
112264,"Previously I was enjoying the game, but when we reach hard levels the ads are unavailable.",3,previously i was enjoying the game but when we reach hard levels the ads are unavailable,0.1901,2,trust
79046,Fun,5,fun,0.5106,2,positive
206920,Exciting and excellent!,5,exciting and excellent,0.7845,2,positive
107334,Good intermaint game,5,good intermaint game,0.4404,2,trust
47704,Nice,5,nice,0.4215,2,trust
97132,Nice game 👍👍,5,nice game,0.4215,2,trust
88048,Nice,3,nice,0.4215,2,trust
281770,Amazing game,5,amazing game,0.5859,2,trust
142292,It's ok,4,its ok,0.296,2,trust
160333,Good game but when you can see moves you've got & says no more moves it's not good,4,good game but when you can see moves youve got says no more moves its not good,0.4588,2,trust
103706,Good 👍,4,good,0.4404,2,trust
223673,Nice😘😍,5,nice,0.4215,2,trust
60368,Awesome 😎,5,awesome,0.6249,2,trust
97386,Entertaining,5,entertaining,0.4404,2,positive
305335,I just love it a lootttty,5,i just love it a lootttty,0.6369,2,positive
119712,Good 👍🏻,4,good,0.4404,2,trust
153203,Easy for an 88 year old!!,5,easy for an 88 year old,0.4404,2,trust
216164,Good 👍,5,good,0.4404,2,trust
195529,Amazing love to play this game,5,amazing love to play this game,0.886,2,positive
124769,I did it to get a reward,3,i did it to get a reward,0.5719,2,trust
32174,More fun game,4,more fun game,0.5563,2,positive
151511,I love thevgame when it doesnyt keep booting me or freezing up.,5,i love thevgame when it doesnyt keep booting me or freezing up,0.5859,2,positive
285498,It's great,5,its great,0.6249,2,trust
16776,Good game passes the time,5,good game passes the time,0.4404,2,anticipation
308841,This game is awesome like miz,5,this game is awesome like miz,0.765,2,trust
102928,very nice,5,very nice,0.4754,2,trust
69984,It's a fun game.,4,its a fun game,0.5106,2,positive
41460,Having fun,1,having fun,0.5106,2,positive
290408,I love candy crush,5,i love candy crush,0.5574,2,positive
