,review_description,rating,cleaned_text,sentiment_score,vader_label,highest_emotion
98515,"My best game at escaping boredom, but now gold is disappearing,I have over 100gold,but now just 2 without using it, that's not good, second time this will happen pls look into this",4,my best game at escaping boredom but now gold is disappearingi have over 100goldbut now just 2 without using it thats not good second time this will happen pls look into this,-0.1553,0,anticipation
97206,Stress reliever,5,stress reliever,-0.0772,0,negative
129665,The level 758 is broken since others get the fish to fly and pop the pink boxes. But I think the update broke the level since it's not doing that anymore,4,the level 758 is broken since others get the fish to fly and pop the pink boxes but i think the update broke the level since its not doing that anymore,-0.6956,0,negative
19313,Game is quite good but now error is appear after 150 to 152 levels,5,game is quite good but now error is appear after 150 to 152 levels,-0.3514,0,trust
175973,Not interested,1,not interested,-0.3089,0,positive
20192,Habitual ppm account endlesswhy game stop,5,habitual ppm account endlesswhy game stop,-0.296,0,trust
88662,Gag,2,gag,-0.34,0,negative
124649,Very bad game,1,very bad game,-0.5849,0,negative
102955,Terrible you can't move on 🤬 you get stuck on the level when you just stay there and stay there and stay there it's a terrible feeling when you can't move on and then you have to ask a friend. How do you past on 🤬 been trying to get past of my level forever,1,terrible you cant move on you get stuck on the level when you just stay there and stay there and stay there its a terrible feeling when you cant move on and then you have to ask a friend how do you past on been trying to get past of my level forever,-0.5423,0,trust
71892,Can't play enough! Love it!😍,5,cant play enough love it,-0.6602,0,positive
175558,This game is suck,1,this game is suck,-0.4404,0,negative
124200,Very crazy,5,very crazy,-0.4005,0,negative
25690,I hate ads,1,i hate ads,-0.5719,0,negative
105313,Not sure about this cheap GAME???,2,not sure about this cheap game,-0.2411,0,negative
241753,"i get too frustrated playing this game, had to delete it",1,i get too frustrated playing this game had to delete it,-0.3818,0,negative
112171,My Stress buster 😍😍😍,5,my stress buster,-0.4215,0,negative
301110,Very nice but I didn't like that hearts,4,very nice but i didnt like that hearts,-0.1577,0,trust
169106,I completed level 177 twice and it still doesn't let me win not doing this anymore like the game but if I can't win even when I win want nothing to do with it fix your s***,1,i completed level 177 twice and it still doesnt let me win not doing this anymore like the game but if i cant win even when i win want nothing to do with it fix your s,-0.8423,0,trust
12651,It is not clear how to go on!,1,it is not clear how to go on,-0.2924,0,trust
198357,Not good for children,1,not good for children,-0.3412,0,trust
122055,I'm on level 4694 just did the latest update and the little cartoon booster machine that looks like trumpets has disappeared along with the chocolate box just as I was about to do the 4th task and claim 10 gold bars along with an hour of lives. Bloody annoying and often feel like uninstalling.,2,im on level 4694 just did the latest update and the little cartoon booster machine that looks like trumpets has disappeared along with the chocolate box just as i was about to do the 4th task and claim 10 gold bars along with an hour of lives bloody annoying and often feel like uninstalling,-0.3612,0,positive
69480,"When we get rewards, it is not credited.. very very worst",1,when we get rewards it is not credited very very worst,-0.5692,0,positive
5900,Op game for offline purpose,5,op game for offline purpose,-0.128,0,trust
38650,Tough,4,tough,-0.128,0,negative
99195,"Been playing candy crush for a long time now but recently it got alot of glitches whenevr I am about to win 72 gold baars or I am on a streak game will stuck or some other isse will occur like the ingrdients wont come ,now also i list 100 gold bars coz of this stupid glitch this is so unfair ..I feel like been cheated as if we are about to win huge amout of gold bar something will go wrong !!",2,been playing candy crush for a long time now but recently it got alot of glitches whenevr i am about to win 72 gold baars or i am on a streak game will stuck or some other isse will occur like the ingrdients wont come now also i list 100 gold bars coz of this stupid glitch this is so unfair i feel like been cheated as if we are about to win huge amout of gold bar something will go wrong,-0.4831,0,positive
257375,Poor downloading,1,poor downloading,-0.4767,0,trust
143662,bad thoo,5,bad thoo,-0.5423,0,negative
10205,Ms dhoni King 👑 Candy crush 🥰,5,ms dhoni king candy crush,-0.1531,0,positive
185445,This game really less our stress,5,this game really less our stress,-0.4186,0,negative
231185,There's a weird glitch where after a level I have to close the app and reopen it as the x cannot be clicked to not buy whatever they are offering.,1,theres a weird glitch where after a level i have to close the app and reopen it as the x cannot be clicked to not buy whatever they are offering,-0.1779,0,trust
172408,Realese my stress,5,realese my stress,-0.4215,0,negative
165987,Hey you are to much difficulting the game that very bad how you are mad then you are don't difficult to much the game OK I am very angry to your udate OK then you more difficult the game then I cut the game and I message to my cut the game tell me fast replay fast,5,hey you are to much difficulting the game that very bad how you are mad then you are dont difficult to much the game ok i am very angry to your udate ok then you more difficult the game then i cut the game and i message to my cut the game tell me fast replay fast,-0.8001,0,negative
18038,Because it is boring game,1,because it is boring game,-0.3182,0,negative
130303,Candy crush saga level 480,5,candy crush saga level 480,-0.1531,0,trust
129591,Not interested,1,not interested,-0.3089,0,positive
87483,Releasing stress,5,releasing stress,-0.4215,0,negative
197335,Less stress,5,less stress,-0.3626,0,negative
158389,Stupid game they'll give you 10 moves to breake 65 candies or something,1,stupid game theyll give you 10 moves to breake 65 candies or something,-0.5267,0,negative
235174,Somethings changed. It's always glitching now. Have to keep shutting it down as it gets stuck on screens.,2,somethings changed its always glitching now have to keep shutting it down as it gets stuck on screens,-0.25,0,trust
126671,SIMPLY CHEATERS!!!!!!,5,simply cheaters,-0.4404,0,trust
21731,Will not play this game any more because you no longer offer landscape mode.,1,will not play this game any more because you no longer offer landscape mode,-0.5423,0,positive
36280,"Without ads to gain rewards this has become painfully slow moving. One level every 3 or 4 days isn't enjoyable, it is stressful. I wouldn't recommend since the ads have been removed.",1,without ads to gain rewards this has become painfully slow moving one level every 3 or 4 days isnt enjoyable it is stressful i wouldnt recommend since the ads have been removed,-0.8718,0,positive
